content_id,current_screen,claim,verification_status,required_source_type,source_url,last_checked_at,notes
txt-915692a92bb9,YouNew/Data/MockExpandedSearchAnswers.swift:146,The Zvw is the Dutch law mandating health insurance for most residents.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-539ce858b60c,YouNew/Data/MockExpandedSearchAnswers.swift:146,The Zorgverzekeringswet (Zvw) is the law that requires eligible residents to take out basic health insurance from a private insurer. It defines the basic package and contribution system. Official sources state current requirements — verify at Government.nl.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b771dc6dfc6c,YouNew/Data/MockExpandedSearchAnswers.swift:155,"A borgsom is paid at the start of a rental contract as security. It should be returned at the end of tenancy minus any legitimate deductions agreed in the contract. Conditions must be clearly stated in the contract. For disputes, Juridisch Loket can provide information.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-0973e6c09f1e,YouNew/Data/MockExpandedSearchAnswers.swift:176,APK is the mandatory periodic vehicle roadworthiness inspection in the Netherlands.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9da83114f740,YouNew/Data/MockExpandedSearchAnswers.swift:178,WAM is the mandatory third-party liability insurance for vehicles on Dutch roads.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-e876f5f85a05,YouNew/Data/MockExpandedSearchAnswers.swift:197,"The BRP holds personal data including address, name, and civil status for registered residents. Many institutions use BRP data. Keeping your address and details accurate in the BRP is important for receiving official correspondence.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-eef26d460f2c,YouNew/Data/MockExpandedSearchAnswers.swift:203,"A Verklaring Omtrent het Gedrag (VOG) is often required by employers, schools, or volunteer organisations. It is issued by the Ministry of Justice and Security via Justis. Applications can typically be submitted online using DigiD.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-b9c70d7d6a33,YouNew/Data/MockExpandedSearchAnswers.swift:208,What is 0900-8844 (non-urgent police)?,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-da05d7669f8a,YouNew/Data/MockExpandedSearchAnswers.swift:208,0900-8844 is the non-urgent police line for reporting incidents that are not emergencies.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9efa09f5c958,YouNew/Data/MockExpandedSearchAnswers.swift:208,"Use 0900-8844 (Politie) for non-urgent police matters such as reporting a theft, filing a complaint, or requesting assistance where there is no immediate danger. For emergencies, call 112.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-9ff890bab56a,YouNew/Data/MockExpandedSearchAnswers.swift:239,"When a letter is sent aangetekend (registered), you must sign for it on delivery. If you are not home, a collection notice is left and you can pick it up at a PostNL point. Important legal and official documents are often sent this way.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-82bb106785e4,YouNew/Data/MockExpandedSearchAnswers.swift:241,A DigiD machtiging allows a trusted person (such as a family member) to log in and act on your behalf in specific government portals. It must be authorised through the official MijnOverheid machtiging system. Only use this with fully trusted individuals.,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-d19e3d2bdb2d,YouNew/Data/MockExpandedSearchAnswers.swift:245,"Dutch dates are typically written as day-month-year (e.g., 15-04-2025).",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ba4bb94e562b,YouNew/Data/MockExpandedSearchAnswers.swift:245,"Official Dutch documents typically use the DD-MM-YYYY format. For example, 15-04-2025 means April 15, 2025. Deadline dates in letters use this format. Ensure you read the month and day in the correct order to avoid confusion.",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-8dfb8f9eb42f,YouNew/Data/MockLocalPartnersData.swift:16,"Joan Muyskenweg 20, 1096 CJ Amsterdam",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-2c0066e2607c,YouNew/Data/MockLocalPartnersData.swift:19,+31 20 800 1100,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-44c306a3ca93,YouNew/Data/MockLocalPartnersData.swift:35,"Prinses Irenestraat 30, 1077 WX Amsterdam",verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-ac087264ebcb,YouNew/Data/MockLocalPartnersData.swift:38,+31 20 811 7090,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
txt-694b7b0aa73c,YouNew/Data/MockLocalPartnersData.swift:57,+31 88 659 9111,verification_required,official authority or official statistics,,,Not marked verified: no claim-specific official page was opened during this audit.
